id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
137|ekonomi|pajak|netral|Berita terbaru (Naikkan Rasio Pajak, Prabowo Terkenang Orde Baru) telah ada di  http://PILPRES.idÂ  -  https://pilpres.id/info/naikkan-rasio-pajak-prabowo-terkenang-orde-baru.htmlÂ â€¦ pic.twitter.com/BuFW3h9qec|berita baru naik rasio pajak prabowo kenang orde| berita terbaru naikkan rasio pajak prabowo terkenang orde|ekonomi
138|ekonomi|harga|positif|gue kasih tau..Jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.Â  http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦Â #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih|kasih tau jokowi bangun spbu setelag 71 kabupaten puncak jaya papua harga ribu liter 650 liter| kasih tau jokowi bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|ekonomi
143|ekonomi|harga|positif|Bersatu Dukung Jokowi-Amin. @KHMarufAmin_ #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Menterinya aja berprestasi, apalagi pemimpinnya. Bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.  https://bit.ly/2IpbIDdÂ |satu dukung jokowi amin menteri prestasi mimpi era mana menteri raih penghargan| bersatu dukung jokowiamin menterinya berestasi pemimpinnya era dimana menterinya meraih penghargaan|ekonomi
149|ekonomi|ekonomi|negatif|#PopulerB1 9: Jokowi: Naikkan Tax Ratio Drastis Bisa Guncang Ekonomi  http://brt.st/6b4KÂ |9 jokowi naik tax ratio drastis guncang ekonomi| jokowi naikkan tax ratio drastis guncang ekonomi|ekonomi
152|ekonomi|harga|netral|Fyi gaes...Menterinya aja berprestasi, apalagi pemimpinnya. Bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.Â  https://bit.ly/2IpbIDdÂ Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih|fyi menteri prestasi mimpi era mana menteri raih penghargan| fyi menterinya berestasi pemimpinnya era dimana menterinya meraih penghargaan|ekonomi
153|ekonomi|ekonomi|negatif|Yg dikritik infrastruktur karena pembiayaan ke China tapi mencontoh kemandirian china yg berhasil, pasti tdk nyambung juga ya pak seperti koalisi dgn Demokrat tapi mengkritik kegagalan ekonomi karena kesalahan pemimpin sebelumnya|kritik infrastruktur pembiayan china contoh mandiri china hasil nyambung koalisi dgn demokrat kritik gagal ekonomi salah pimpin| dikritik infrastruktur pembiayaan china mencontoh kemandirian china berhasil nyambung koalisi demokrat mengkritik kegagalan ekonomi kesalahan pemimpin|ekonomi
155|ekonomi|gaji|positif|Dengan mencoblos prabowo sandi anda telah beramal selama 5 tahun karena gaji prabowo sandi disumbang untuk dhuafa, anak yatim, dll #UASdifitnahKejiBalasDiTPS pic.twitter.com/aoZydw6bu0|coblos prabowo sandi amal 5 gaji prabowo sandi sumbang dhuafa anak yatim| mencoblos prabowo sandi beramal gaji prabowo sandi disumbang dhuafa anak yatim|ekonomi
156|ekonomi|ekonomi|positif|Presiden Jokowi dan Raja Salman bin Abdulaziz al-Saud melakukan pertemuan bilateral. Keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi.  https://news.detik.com/berita/d-4510595/menlu-retno-ri-saudi-tingatkan-kerjasama-di-sektor-energi-dan-pariwisata?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1555270554Â â€¦|presiden jokowi raja salman bin abdulaziz saud temu bilateral sepakat tingkat kerja bidang ekonomi| presiden jokowi raja salman bin abdulaziz alsaud pertemuan bilateral sepakat meningkatkan kerja bidang ekonomi|ekonomi
161|ekonomi|harga|positif|Fyi gaes...Jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.Â  http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦Â #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih|fyi jokowi bangun spbu setelag 71 kabupaten puncak jaya papua harga ribu liter 650 liter| fyi jokowi bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|ekonomi
162|ekonomi|gaji|negatif|Kalau yg difitnah ulama oposisi @DivHumas_Polri @CCICPolri diam walau mereka digaji uang negara, coba pro @jokowi langsung gaspol. Tolong pak @prabowo setelah terpilih buang semua petinggi polri era tito ke pedalaman, ganti yg baik  https://twitter.com/rmol_id/status/1117457492995231745Â â€¦|fitnah ulama oposisi diam gaji uang negara coba pro langsung gaspol tolong pilih buang tingi polri era tito dalam ganti| difitnah ulama oposisi polri diam digaji uang negara coba pro langsung gaspol tolong teilih buang petinggi polri era tito pedalaman ganti|ekonomi
163|ekonomi|gaji|netral|Pada debat kemarin, katanya anda berdua @prabowo @sandiuno tidak akan ambil gaji bila kelak terpilih menjadi presiden wakil presiden, atas dasar apa kiranya tidak mengambil hak anda itu? Terimakasih.|debat kemarin dua ambil gaji kelak pilih presiden wakil presiden dasar ambil hak terimakasih| debat kemarin berdua ambil gaji kelak teilih presiden wakil presiden dasar mengambil hak terimakasih|ekonomi
164|ekonomi|ekonomi|netral|Pemerintah @jokowi juga menyebut masa depan ekonomi Indonesia Di tangan anak-anak muda kreatif.  https://bit.ly/2UAuzkRÂ  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih|perintah sebut ekonomi indonesia tangan anak anak muda kreatif| pemerintah menyebut ekonomi indonesia tangan anakanak muda kreatif|ekonomi
166|ekonomi|ekonomi|negatif|Ga laku semuan pernyataan mu mas, masyarakat sudah cerdas, kami sudah muak atas ketidak adilan, ketidak pastian hukum, ketidakpastian ekonomi orang kecil. anti kritik dan pembatasan kebebasan berpendapat ! Semoga allah memberikan hidayah kepada kita semua. Kami ingin perubahan.|ga laku semu pernyatan masyarakat cerdas muak tidak adil tidak pasti hukum ketidakpastian ekonomi orang anti kritik batas bebas dapat moga alah hidayah ubah| laku semuan pernyataan masyarakat cerdas muak ketidak adilan ketidak pastian hukum ketidakpastian ekonomi orang anti kritik pembatasan kebebasan beendapat semoga allah hidayah perubahan|ekonomi
174|ekonomi|harga|netral|Menurut Jokowi warga di Papua juga berhak merasakan harga BBM yang sama seperti di pulau jawa. #JkwAminHAMTerjamin #01ndonesiaMaju|jokowi warga papua hak rasa harga pulau jawa| jokowi warga papua berhak merasakan harga bbm pulau jawa|ekonomi
176|ekonomi|ekonomi|netral|Jalan tol trans Sumatera bukan Melanjutkan tapi pak Jokowi yg mulai duluan.  Ekonomi kita berkembang 5% dalam setahun, disaat ekonomi negara lain tidak berkembang bahkan minus.  Rupiah sekarang 14.300, stabil sejak zaman SBY.  Inflasi di setiap negara pasti ada. Apa lagi?|jalan tol trans sumatera lanjut jokowi duluan ekonomi kembang 5 tahun sat ekonomi negara kembang minus rupiah 14 30 stabil zaman sby inflasi negara| jalan tol trans sumatera melanjutkan jokowi duluan ekonomi berkembang setahun disaat ekonomi negara berkembang minus rupiah stabil zaman sby inflasi negara|ekonomi
177|ekonomi|ekonomi|netral|mau tanya impact buat negara kek gimana? kalo gamers ini difasilitasi, bisa bikin negara lain mandang gamers indo hebat. bisa tuh diadain penyelenggaraan game internasional di indo, impact apa? sponsor banyak, kunjungan wisatawan meningkat. ekonomi sekitar bisa maju.|impact negara gimana gamers fasilitas bikin negara mandang gamers indo hebat diadain lengar game internasional indo impact sponsor kunjung wisatawan tingkat ekonomi maju| impact negara gimana gamers difasilitasi bikin negara mandang gamers indo hebat diadain penyelenggaraan game internasional indo impact sponsor kunjungan wisatawan meningkat ekonomi maju|ekonomi
178|ekonomi|ekonomi|netral|Subsidi yg tepat sasaran itu baik semua pasti setuju. Tapi kalau bicara daya beli masyarakat melemah sesaui dgn topik ekonomi yg kita bahas apa pd tdk setuju?|subsidi sasar tuju bicara daya beli masyarakat lemah sau dgn topik ekonomi bahas tuju| subsidi sasaran setuju bicara daya beli masyarakat melemah sesaui topik ekonomi bahas setuju|ekonomi
179|ekonomi|ekonomi|netral|bisa, psimis amat si jd orang. dr pecinta game lu bisa jadi developer game, nyerap tenage kerja? iyalah. dr game lu bisa jualan printilan2 yg dibutuhin misal diamond mobilegend. apa2 tuh dibangun pelan2 dr bawah. bukan langsung tanya bisa ngubah ekonomi makro ato gak.|psimis orang cinta game developer game nyerap tenage kerja iya game jual printilan dibutuhin diamond mobilegend bangun pelan langsung ngubah ekonomi makro gak| psimis orang pecinta game developer game nyerap tenage kerja iyalah game jualan printilan dibutuhin diamond mobilegend dibangun pelan langsung ngubah ekonomi makro|ekonomi
180|ekonomi|harga|netral|Kalo dari Lampung ke Aceh makan waktu 4 hari 4 Malam pake jalan umum. Kalau pake tol 1 hari. Bensin irit, barang cepat sampai, transport Bahan pangan jadi murah. Harga bahan pokok murah. Terus yang bikin harga bahan pokok naik dimana?|lampung aceh makan 4 4 malam pake jalan pake tol 1 bensin irit barang cepat transport bahan pangan murah harga bahan pokok murah bikin harga bahan pokok mana| lampung aceh makan malam pake jalan pake tol bensin irit barang cepat transport bahan pangan murah harga bahan pokok murah bikin harga bahan pokok dimana|ekonomi
182|ekonomi|ekonomi|negatif|Dolar udh lama turun tong, kalo ga ngerti ekonomi jgn sok bicara ekonomi. Belajar ekonomi dulu sana.|dolar turun tong ga ngerti ekonomi bicara ekonomi ajar ekonomi| dolar turun tong ngerti ekonomi bicara ekonomi belajar ekonomi|ekonomi
185|ekonomi|pajak|negatif|Kalo masalahnya bayar, jalan biasa pun tetep bayar lho walau secara nda langsung lewat pajak. Kalo gabayar darimana duit perawatannya?|bayar jalan tetep bayar nda langsung pajak gabayar darimana duit perawatanya| bayar jalan tetep bayar nda langsung pajak gabayar darimana duit perawatannya|ekonomi
186|ekonomi|gaji|netral|emang terbukti sandi jadi gubernur gak di ambil gajinya|emang bukti sandi gubernur gak ambil gaji| emang terbukti sandi gubernur ambil gajinya|ekonomi
190|ekonomi|ekonomi|netral|Presiden Jokowi dan Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi [News].  https://news.okezone.com/read/2019/04/14/337/2043470/presiden-jokowi-dan-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomi-news-Â â€¦|presiden jokowi raja salman sepakat tingkat kerja ekonomi news| presiden jokowi raja salman sepakat tingkatkan kerja ekonomi news|ekonomi
192|ekonomi|pajak|positif|Infrastruktur itu penting untuk perekonomian dan pemerataan,tapi ingat membangun itu semua tidaklah gratis,semua dibangun melalui hutang dan dibayar melalui pajak ke rakyat,.jagalah amanah rakyat jika terpilih kembali dan jangan kamu menghianati demokrasi,.sehat selalu presidenku|infrastruktur ekonomi merat bangun gratis bangun hutang bayar pajak rakyat jaga amanah rakyat pilih menghianati demokrasi sehat presiden| infrastruktur perekonomian pemerataan membangun gratis dibangun hutang dibayar pajak rakyat jagalah amanah rakyat teilih menghianati demokrasi sehat presidenku|ekonomi
193|ekonomi|harga|negatif|Litah tk bertulng,owo bilng mndiri di kaki sndiri,tpi bljr dri cina,,pjk di hpus ,yg gji elit dn exsekutif siapa,,klo cuma omng sembako murh,listrik murh,jokowi juga bisa ,tpi negara ambruk,murah setahun 2 thun negara nombok trus naik lgi harga2|litah tk bertulng owo bilng mndiri kaki sndiri bljr cina pjk hpus gji elit exsekutif omng sembako murh listrik murh jokowi negara ambruk murah tahun 2 thun negara nombok trus harga| litah tk bertulng owo bilng mndiri kaki sndiri bljr cina pjk hpus gji elit exsekutif omng sembako murh listrik murh jokowi negara ambruk murah setahun thun negara nombok trus harga|ekonomi
195|ekonomi|ekonomi|positif|Perubahan segalanya...yg paling utama keadilan sosial bagi seluruh Rakyat indonesia..khususnya HARGA SEMBAKO murah ..|ubah utama adil sosial rakyat indonesia harga sembako murah| perubahan utama keadilan sosial rakyat indonesia harga sembako murah|ekonomi
196|ekonomi|ekonomi|positif|Yusuf Mansur menilai Ma'ruf Amin sebagai sosok yang ideal untuk mendampingi Jokowi maju dalam pemilihan presiden (pilpres) 2019. Pasangan ini diharapkan nantinya mampu mendongkrak ekonomi syariah.   #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih|yusuf mansur nilai ma ruf amin sosok ideal damping jokowi maju pilih presiden pilpres 2019 pasang harap dongkrak ekonomi syariah| yusuf mansur menilai ma ruf amin sosok ideal mendampingi jokowi maju pemilihan presiden pilpres pasangan diharapkan mendongkrak ekonomi syariah|ekonomi
200|ekonomi|harga|negatif|Gw bertanding apa sampe kalah?  Gubernur Indonesia Anies B? Wina ini jauh melompat, pakar ekonomi/kelola keuangan tp harga pada naik, ekonomi masy tak meningkat. Trus ajakannya cuma bisa suruh ikat pinggang yg kencang dan sabar.  Sorry yg terbiasa di jalan tak kenal sensi.|tanding sampe kalah gubernur indonesia anies wina lompat pakar ekonomi kelola uang harga ekonomi masy tingkat trus ajakanya suruh ikat pingang kencang sabar biasa jalan kenal sensi| bertanding sampe kalah gubernur indonesia anies wina melompat pakar ekonomi kelola keuangan harga ekonomi masy meningkat trus ajakannya suruh ikat pinggang kencang sabar sorry terbiasa jalan kenal sensi|ekonomi
205|ekonomi|ekonomi|netral|@jokowi @mohmahfudmd @SBYudhoyono @setkabgoid  Salam kebangsaan NKRI DAN PANCASILA HARGA MATI UTK Sabang sampai Maroke, saya bukan org politik tetapi penonton politik,pendapat sya demokrasi pilih presiden lÃ ngsung oleh rakyat sangat tepat,tetapi dari sis|salam kebangsan nkri pancasila harga mati utk sabang maroke politik tonton politik dapat demokrasi pilih presiden l ngsung rakyat sisi| salam kebangsaan nkri pancasila harga mati sabang maroke politik penonton politik pendapat demokrasi pilih presiden l ngsung rakyat sis|ekonomi
211|ekonomi|ekonomi|positif|Liat video ini netes juga air mata. Kita doakan semoga @prabowo @sandiuno MENANG agar nasib ekonomi para ojol bisa lebih baik lagi aaminnnn ðŸ™|liat video netes air mata doa moga menang nasib ekonomi ojol amin| liat video netes air mata doakan semoga menang nasib ekonomi ojol aaminnnn|ekonomi
214|ekonomi|gaji|netral|Yah ngapain juga digaji, Kan udahhh kayaaa raya congggg ðŸ¤£ðŸ¤£ðŸ¤£  ,paling ngambil dikit aja, gakpapa katanya kalo cuma dikit. Hehe. Salam Dua Jari. Prabowo Sandi  https://twitter.com/detikcom/status/1117096753759686657Â â€¦|ngapain gaji udah kaya raya cong ngambil dikit gakpapa dikit hehe salam jari prabowo sandi| ngapain digaji udahhh kayaaa raya congggg ngambil dikit gakpapa dikit hehe salam jari prabowo sandi|ekonomi
215|ekonomi|gaji|negatif|Muslim kaffahnya, termasuk gaji karyawannya gak dibayar jg itu to, ngemplang pajak PANAMA papers jgn lupa, Indonesia bubar maju jalanðŸ¤£ðŸ¤£ðŸ¤£ Jd ingat lucinta Luna, suka batangan.. yg homo siapa, ingaaaatðŸ¤£ðŸ¤£ðŸ¤£|muslim kafah gaji karyawanya gak bayar ngemplang pajak panama papers lupa indonesia bubar maju jalan lucinta luna suka batang homo| muslim kaffahnya gaji karyawannya dibayar ngemplang pajak panama papers lupa indonesia bubar maju jalan lucinta luna suka batangan homo ingaaaat|ekonomi
218|ekonomi|kesejahteraan|negatif|kedaulatan negara ditentukan oleh kedaulatan ekonomi dan kesejahteraan. Kita tak berdaulat secara ekonomi,  karena salah kelola di rezim orba.  JOKOWI lagi membenahi dari dasar PONDASI EKONOMI.   Analisanya kok begini?|daulat negara tentu daulat ekonomi kesejahteran daulat ekonomi salah kelola rezim orba jokowi benah dasar pondasi ekonomi analisanya| kedaulatan negara ditentukan kedaulatan ekonomi kesejahteraan berdaulat ekonomi salah kelola rezim orba jokowi membenahi dasar pondasi ekonomi analisanya|ekonomi
219|ekonomi|pertumbuhan|netral|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan pak @jokowi -JK, sangat jauh meningkat.   https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]|capai hasil capai tumbuh ekonomi era perintah jk tingkat| pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat|ekonomi
221|ekonomi|ekonomi|negatif|Iya isi dompet gue kaya ekonomi Indonesia, kalo kata Pak @prabowo salah jalan.  Makanya sekarang dompet udah gue pasangin kompas. Belum pake gps, masih ngumpulin modalnya dulu.|iya isi dompet kaya ekonomi indonesia salah jalan dompet udah pasangin kompas pake gps ngumpulin modal| iya isi dompet kaya ekonomi indonesia salah jalan dompet pasangin kompas pake gps ngumpulin modalnya|ekonomi
224|ekonomi|ekonomi|negatif|Pemahaman tata negara. Pemahaman akan peraturan. Pemahaman akan kebijakan ekonomi. Pemahaman kalau kursi mentri hrs diisi org2 yg kompeten (walau tidak tepat 100%..)  Ketimbang prabowo.. belum apa2 sudah bagi2 jatah kursi menteri untuk parpol2 pendukungnya.|paham tata negara paham atur paham bijak ekonomi paham kursi tri disi kompeten 10 ketimbang prabowo jatah kursi menteri parpol dukung| pemahaman tata negara pemahaman peraturan pemahaman kebijakan ekonomi pemahaman kursi mentri diisi kompeten ketimbang prabowo jatah kursi menteri paol pendukungnya|ekonomi
231|ekonomi|ekonomi|netral|Gelar pertemuan bilateral, Presiden Jokowi dan Raja Salman sepakat ke depan, kerja sama ekonomi akan terus ditingkatkan terutama di bidang energi dan pariwisata.  pic.twitter.com/Ro2jLYPeeL|gelar temu bilateral presiden jokowi raja salman sepakat kerja ekonomi tingkat bidang energi pariwisata| gelar pertemuan bilateral presiden jokowi raja salman sepakat kerja ekonomi ditingkatkan bidang energi pariwisata|ekonomi
236|ekonomi|ekonomi|negatif|"Salah arahnya Pembangunan Ekonomi Indonesia saat ini juga tak terlepas dari andil #presiden sebelum #Jokowi. ""Saya tidak menyalahkan Bapak. Ini kesalahan besar, kesalahan besar presiden-presiden sebelum Bapak. Kita...  https://media0.giphy.com/media/1esS6V0Us2JQCLIH4t/giphy.gifÂ â€¦"|salah arah bangun ekonomi indonesia sat lepas andil salah salah salah presiden presiden| salah arahnya pembangunan ekonomi indonesia terlepas andil menyalahkan kesalahan kesalahan presidenpresiden|ekonomi
238|ekonomi|harga|negatif|Lalu harga tiket pesawat kapan diturunkan pak?,saya sangat brharap besar dlm aspek ini,trlbh dngan mahal ny harga tiket pswt terbang yg amat tinggi/mahal tarif biaya expdisi antar kota pun ikut melonjak naik|harga tiket pesawat turun brharap aspek trlbh dngan mahal harga tiket pswt terbang tingi mahal tarif biaya expdisi kota lonjak| harga tiket pesawat diturunkan brharap aspek trlbh dngan mahal harga tiket pswt terbang mahal tarif biaya expdisi kota melonjak|ekonomi
