id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
59|ekonomi|gaji|positif|@Jokowi @KHMarufAmin_ 17 April Pilih Jokowi-KMA. Pada ngerti kan kalo Pak Jokowi belajar ngaji sejak sebelum jadi pejabat. Murni mendalami agama, tanpa unsur pencitraan. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih|17 april pilih jokowi kma ngerti jokowi ajar ngaji jabat murni dalam agama unsur pencitran| april pilih jokowikma ngerti jokowi belajar ngaji pejabat murni mendalami agama unsur pencitraan|ekonomi
60|ekonomi|kesejahteraan|positif|#Repost from sandiuno (repost_media_app)  Prabowo-Sandi tidak ingin gagal fokus. Kita ingin pembangunan besar-besaran ini berdampak langsung pada ekonomi dan kesejahteraanâ€¦  https://www.instagram.com/fely_irzahn/p/BwQN4Ubgziz/?utm_source=ig_twitter_share&igshid=4xvs93h4zmduÂ â€¦|from sandiuno repost media prabowo sandi gagal fokus bangun besar dampak langsung ekonomi kesejahteran| from sandiuno repost media app prabowosandi gagal fokus pembangunan besarbesaran berdampak langsung ekonomi kesejahteraan|kesejahteraan
61|ekonomi|gaji|negatif|Alasan Prabowo-Sandi Tak Terima Gaji Jika Menang: Negara Sedang Susah  https://kumparan.com/@kumparannews/alasan-prabowo-sandi-tak-terima-gaji-jika-menang-negara-sedang-susah-1qsiM359eYk?utm_medium=post&utm_source=Facebook&utm_campaign=intÂ â€¦|alas prabowo sandi terima gaji menang negara susah| alasan prabowosandi terima gaji menang negara susah|kesejahteraan
62|ekonomi|ekonomi|negatif|He, he, he, pikirkan Letjen pecatan yang bilang biang kerok ekonomi presiden2 sebelum Jokowi ada Jenderal SBY ada Jenderal Soeharto yg bintang nya sampe lima, dungu!|pikir letjen pecat bilang biang kerok ekonomi presiden jokowi jenderal sby jenderal soeharto bintang sampe dungu| pikirkan letjen pecatan bilang biang kerok ekonomi presiden jokowi jenderal sby jenderal soeharto bintang sampe dungu|lapangan kerja
63|ekonomi|pertumbuhan|netral|Jokowi menambahkan, capaian pertumbuhan itu perlu disyukuri karena Indonesia tetap tumbuh meski kondisi ekonomi global sedang bergejolak #2019JokowiKyaiMaruf  https://twitter.com/Tagar_Nusantara/status/1105782861150314496/photo/1 pic.twitter.com/y4PFLSTk8lÂ |jokowi capai tumbuh syukur indonesia tumbuh kondisi ekonomi global gejolak| jokowi capaian pertumbuhan disyukuri indonesia tumbuh kondisi ekonomi global bergejolak|ekonomi
64|ekonomi|gaji|positif|Janji Tak Ambil Gaji Jika Menang Pilpres, Prabowo: Bukti Kita Tulus  https://news.detik.com/berita/d-4509660/janji-tak-ambil-gaji-jika-menang-pilpres-prabowo-bukti-kita-tulus?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Facebook#Echobox=1555173787Â â€¦|janji ambil gaji menang pilpres prabowo bukti tulus| janji ambil gaji menang pilpres prabowo bukti tulus|kesejahteraan
65|ekonomi|gaji|negatif|Terus lah bersuara minta keadilan. 1 suara begitu berarti.  @KPU_ID  kerja yang benar,jangan makan gaji buta. Jangan curang.|suara adil 1 suara kerja makan gaji buta curang| bersuara keadilan suara id kerja makan gaji buta curang|ekonomi
66|ekonomi|ekonomi|negatif|Jelas Jokowi lah. Prabowo dan Sandi pecicilan. Selalu pesimis tanpa jalan keluar jelas. Ekonomi Makro dan Mikro saja tak tau|jokowi prabowo sandi pecicilan pesimis jalan ekonomi makro mikro tau| jokowi prabowo sandi pecicilan pesimis jalan ekonomi makro mikro tau|ekonomi
67|ekonomi|harga|positif|gue kasih tau..Menterinya aja berprestasi, apalagi pemimpinnya. Bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.Â  https://bit.ly/2IpbIDdÂ Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih|kasih tau menteri prestasi mimpi era mana menteri raih penghargan| kasih tau menterinya berestasi pemimpinnya era dimana menterinya meraih penghargaan|kesejahteraan
68|ekonomi|pajak|netral|Berita terbaru (Prabowo: Saya Tak Ingin Naikkan Pajak 16 Persen dalam Setahun) telah ada di  http://PILPRES.idÂ  -  https://pilpres.id/info/prabowo-saya-tak-ingin-naikkan-pajak-16-persen-dalam-setahun.htmlÂ â€¦ pic.twitter.com/8o7biqQ0gn|berita baru prabowo naik pajak 16 persen tahun| berita terbaru prabowo naikkan pajak persen setahun|ekonomi
69|ekonomi|ekonomi|positif|Jokowi menjelaskan, pembangunan dan merevitalisasi pasar rakyat ini menjadi dasar utama dalam pembangunan ekonomi berbasis kerakyatan. Dengan demikian, kekuatan ekonomi Indonesia bisa lebih stabil #2019JokowiKyaiMaruf  https://twitter.com/Tagar_Nusantara/status/1105659138061688838/photo/1 pic.twitter.com/XYt9VIWpRJÂ |jokowi bangun revitalisasi pasar rakyat dasar utama bangun ekonomi bas rakyat kuat ekonomi indonesia stabil| jokowi pembangunan merevitalisasi pasar rakyat dasar utama pembangunan ekonomi berbasis kerakyatan kekuatan ekonomi indonesia stabil|lapangan kerja
70|ekonomi|pertumbuhan|netral|gue kasih tau..Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.Â  https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih|kasih tau capai hasil capai tumbuh ekonomi era perintah jk tingkat| kasih tau pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat|ekonomi
71|ekonomi|harga|positif|#PilihOrangBaik#PilihJelasIslamnya #PilihBajuPutih  Presiden @jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.  http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦|presiden bangun spbu setelag 71 kabupaten puncak jaya papua harga ribu liter 650 liter| presiden bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|ekonomi
72|ekonomi|harga|positif|Bersatu Menangkan @Jokowi #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Brbagai upaya telah dilakukan utk membangun Indonesia bebas korupsi, dr pelayanan berbasis elektronik, sistem pengaduan masyarakat, penghargaan bg masyarakat yg mengungkap korupsi.|satu menang brbagai upaya utk bangun indonesia bebas korupsi layan bas elektronik sistem adu masyarakat penghargan masyarakat ungkap korupsi| bersatu menangkan brbagai upaya membangun indonesia bebas korupsi pelayanan berbasis elektronik sistem pengaduan masyarakat penghargaan masyarakat mengungkap korupsi|ekonomi
73|ekonomi|ekonomi|negatif|Leres pakdhe :)  Salah satu aspek penting dari faktor ekonomi yg bertumbuh adalah stabilitas politik dalam negeri yg ditunjukkan dg adanya kepastian dan keadilan dalam penegakan hukum. Jadi pripun kabare ðŸ‘‰ #duatahunnovel pakde @jokowi ðŸ˜Šâ˜º|les salah aspek faktor ekonomi tumbuh stabilitas politik negeri tunjuk pasti adil tega hukum pripun kabare pakde| leres salah aspek faktor ekonomi bertumbuh stabilitas politik negeri kepastian keadilan penegakan hukum pripun kabare|lapangan kerja
74|ekonomi|ekonomi|negatif|demikian pak @prabowo walau pendidikannya tentara .. tapi ayahnya seorang ekonom legendaris di Indonesia ..   ya kali deh gak ngerti makro dan mikro ..   makro dan mikro pelajaran semester 1-2 di fakultas ekonomi .. CMIIW   ketauan .. jae baru belajar ekonomi .. kacaw..|kanya tentara ayah ekonom legendaris indonesia kali gak ngerti makro mikro makro mikro ajar semester 1 2 fakultas ekonomi cmiw tau jae ajar ekonomi kacaw| pendidikannya tentara ayahnya ekonom legendaris indonesia kali ngerti makro mikro makro mikro pelajaran semester fakultas ekonomi cmiiw ketauan jae belajar ekonomi kacaw|lapangan kerja
75|ekonomi|ekonomi|netral|Jangan terlalu bangga dengan jalan. Jika ekonomi jatuh terus. Nengara menag buka melihat jalanya yg megah. Seharusnya hasil bumi laut yg melimpah ruah terlebih dahulu baru idonesia maju menjadi pemenang.|banga jalan ekonomi jatuh nengara menag buka jala megah hasil bumi laut limpah ruah idonesia maju menang| bangga jalan ekonomi jatuh nengara menag buka jalanya megah hasil bumi laut melimpah ruah idonesia maju pemenang|ekonomi
77|ekonomi|harga|netral|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.    http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦|jokowi bangun spbu setelag 71 kabupaten puncak jaya papua harga ribu liter 650 liter| jokowi bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|lapangan kerja
78|ekonomi|harga|netral|Katanya Jas itu harga mahal dan pakaian orang2 eropa dan amerika.|jas harga mahal pakai orang eropa amerika| jas harga mahal pakaian orang eropa amerika|ekonomi
79|ekonomi|harga|netral|Prabowo Janjikan Harga Karet dan Kelapa Sawit Bikin Senyum Petani  https://nasional.sindonews.com/read/1394419/12/prabowo-janjikan-harga-karet-dan-kelapa-sawit-bikin-senyum-petani-1554858831?utm_source=dlvr.it&utm_medium=referralÂ â€¦|prabowo janji harga karet kelapa sawit bikin senyum tani| prabowo janjikan harga karet kelapa sawit bikin senyum petani|ekonomi
80|ekonomi|harga|netral|Orang ini sangat dihargai oleh Raja Arab Saudi. Dia Pemimpin ku|orang harga raja arab saudi pimpin| orang dihargai raja arab saudi pemimpin|kesejahteraan
81|ekonomi|ekonomi|negatif|mencontoh ekonomi china, bukannya sujud seperti sekarang iniðŸ¤£|contoh ekonomi china buka sujud| mencontoh ekonomi china sujud|ekonomi
82|ekonomi|pertumbuhan|positif|Fyi gaes...Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.Â  https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih|fyi capai hasil capai tumbuh ekonomi era perintah jk tingkat| fyi pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat|ekonomi
84|ekonomi|ekonomi|netral|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Kepercayaan hanya diberikan pd mrk yg berpengalaman. Seorang @jokowi memiliki wakil yg berpengalaman dibidang ekonomi.   https://www.merdeka.com/uang/harapan-dan-prediksi-ekonomi-di-tangan-jokowi-maruf-amin.htmlÂ â€¦|kepercayan mrk alam milik wakil alam bidang ekonomi| kepercayaan mrk beengalaman memiliki wakil beengalaman dibidang ekonomi|lapangan kerja
85|ekonomi|gaji|negatif|Berapa sih gaji presiden dan wakil presiden? Berapa sih tunjangannya? Kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat. Itu baru jualan, klu hanya gaji itu namanya jualan basi.|gaji presiden wakil presiden tunjanganya ambil peser gaji tunjang hebat jual gaji nama jual basi| gaji presiden wakil presiden tunjangannya ambil sepeseun gaji tunjangan hebat jualan gaji namanya jualan basi|ekonomi
86|ekonomi|gaji|positif|Mungkin pak @prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðŸ˜…|harap tulus karyawan tuntut gaji| mengharap ketulusan karyawan menuntut gaji|kesejahteraan
87|ekonomi|ekonomi|netral|Jamu Jokowi, Raja Salman Sajikan Nasi Mandhi - Warta Ekonomi  https://www.wartaekonomi.co.id/read223718/jamu-jokowi-raja-salman-sajikan-nasi-mandhi.htmlÂ â€¦|jamu jokowi raja salman saji nasi mandhi warta ekonomi| jamu jokowi raja salman sajikan nasi mandhi warta ekonomi|ekonomi
88|ekonomi|pertumbuhan|positif|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. Namun, di zaman Pak Jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.  https://bit.ly/2UB5N4gÂ |tumbuh ekonomi merat zaman jokowi tumbuh ekonomi merat bangun| pertumbuhan ekonomi pemerataan zaman jokowi pertumbuhan ekonomi pemerataan pembangunan|lapangan kerja
89|ekonomi|harga|negatif|Kami moslem, kami menghormati dan menghargai umat agama Laen. Kami cinta damai karena Islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali. Dan kamipun pendukung 02. Bhineka tunggal Ika  #UASdifitnahKejiDanBrutal|moslem hormat harga umat agama cinta damai islam ajar utk buat manusia kecuali kami dukung 02 bhineka tungal ika| moslem menghormati menghargai umat agama cinta damai islam mengajarkan berbuat manusia terkecuali kamipun pendukung bhineka tunggal ika|ekonomi
90|ekonomi|gaji|positif|@prabowo & @sandiuno  Tidak akan ambil gaji serupiah pun jika terpilih sbg Presiden RI  Benar kata alm. Gus Dur : orang yg paling ihlas utk Indonesia adalah prabowo ..!  #PrabowoSandiOKBanget #PrabowoSandiTakTerbendung #Tutup01Tusuk02 pic.twitter.com/VMyb|ambil gaji rupiah pilih sbg presiden ri alm gus orang ihlas utk indonesia prabowo| ambil gaji serupiah teilih sbg presiden ri alm gus orang ihlas indonesia prabowo|kesejahteraan
91|ekonomi|ekonomi|netral|Jokowi-Ma'ruf Bicara Pengalaman, Prabowo-Sandi Janji Tak Ambil Gaji  https://today.line.me/id/pc/article/Jokowi+Ma+ruf+Bicara+Pengalaman+Prabowo+Sandi+Janji+Tak+Ambil+Gaji-GyOxl8?utm_source=facebook&utm_medium=linetodayhome&utm_campaign=snsoperationÂ â€¦|jokowi ma ruf bicara alam prabowo sandi janji ambil gaji| jokowima ruf bicara pengalaman prabowosandi janji ambil gaji|kesejahteraan
92|ekonomi|ekonomi|netral|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Jokowi  https://bit.ly/2OgymxtÂ |pilih pimpin pencapaianya 5 capai ekonomi perintah jokowi| pilih pemimpin pencapaiannya pencapaian ekonomi pemerintahan jokowi|lapangan kerja
93|ekonomi|ekonomi|negatif|Gak perlu suudzon, di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan Arab Saudi. Gak usah nyinyir bro, urus tuh junjunganmu yg lagi ziarah kubur moga2 aja gak nyembah kuburan.|gak sudzon samping umroh jokowi bahas kerja bidang ekonomi perintah arab saudi gak nyinyir urus junjung ziarah kubur gak nyembah kubur| suudzon samping umroh jokowi membahas kerja bidang ekonomi pemerintahan arab saudi nyinyir urus junjunganmu ziarah kubur nyembah kuburan|ekonomi
94|ekonomi|ekonomi|positif|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pemerintah Jokowi juga menyebut masa depan ekonomi Indonesia Di tangan anak-anak muda kreatif.  https://bit.ly/2UAuzkRÂ |perintah jokowi sebut ekonomi indonesia tangan anak anak muda kreatif| pemerintah jokowi menyebut ekonomi indonesia tangan anakanak muda kreatif|lapangan kerja
95|ekonomi|ekonomi|positif|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Keberhasilan tidak hanya dibidang infrastruktur, Jokowi jg berhasil memperbaiki ekonomi Indonesia.  https://kumparan.com/beritajatim/kein-ada-18-keberhasilan-ekonomi-di-era-jokowi-1546401151770458328Â â€¦|hasil bidang infrastruktur jokowi hasil baik ekonomi indonesia| keberhasilan dibidang infrastruktur jokowi berhasil memperbaiki ekonomi indonesia|lapangan kerja
96|ekonomi|harga|positif|Jokowi-Ma'ruf Pemimpin Indonesia.  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.  https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦|jokowi ma ruf pimpin indonesia penghargan anugerah bukti sosok pimpin aku integritas| jokowima ruf pemimpin indonesia penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya|kesejahteraan
97|ekonomi|harga|negatif|Mahal banget,  buat satu beginian untuk hasilkan 1 MW harganya bisa lebih mahal dari satu power plant yang bisa produksi 10 MW|mahal banget hasil 1 harga mahal power plant produksi 10| mahal banget hasilkan harganya mahal power plant produksi|ekonomi
98|ekonomi|ekonomi|netral|Jokowi bahas ekonomi makro dan mikro .. ya makanan sehari2 Sandiaga dari dulu itu sih .. fatal .. untuk ada ET .. keluarlah I-Spot .. sejenis revolusi 4.0 ..   Sok futuristik padahal otaknya antik|jokowi bahas ekonomi makro mikro makan hari sandiaga fatal et keluar spot jenis revolusi 4 0 futuristik otak antik| jokowi bahas ekonomi makro mikro makanan sehari sandiaga fatal et keluarlah ispot sejenis revolusi futuristik otaknya antik|lapangan kerja
99|ekonomi|ekonomi|negatif|Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfn7Â  pic.twitter.com/UYuIsDr3ur|prabowo sandi sepakat ekonomi indonesia salah arah| prabowosandi sepakat ekonomi indonesia salah arah|lapangan kerja
100|ekonomi|ekonomi|negatif|Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfmNÂ  Via : @KedaiPenaCom pic.twitter.com/FQQVzcojs4|prabowo sandi sepakat ekonomi indonesia salah arah via| prabowosandi sepakat ekonomi indonesia salah arah via|lapangan kerja
103|ekonomi|harga|netral|Fyi gaes...Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.Â  https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih|fyi penghargan anugerah bukti sosok pimpin aku integritas| fyi penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya|ekonomi
104|ekonomi|harga|negatif|Ketika wanita lain cerewat pada suaminya #TerimaKasihIstriku kamu hanya cerewet sama tukang sayur yang harganya naik. @jokowi|wanita cerewat suami cerewet tukang sayur harga| wanita cerewat suaminya cerewet tukang sayur harganya|ekonomi
105|ekonomi|gaji|negatif|kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin 1000% bakal menang. tapi ya counter jokowi juga dengan rekrut MA ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang|emang prabowo sengaknya prepare persona agam kaya ajar ngaji gtgt 10 menang counter jokowi rekrut ma bikin ga tebak alur asli dah prabowo islami asli biar menang| emang prabowo seenggaknya prepare persona agamis kaya belajar ngaji gtgt menang counter jokowi rekrut ma bikin ketebak alurnya asli dah prabowo islami aslinya biar menang|lapangan kerja
106|ekonomi|ekonomi|netral|#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Pentingnya sisi industri kreatif dan inovatif di era industri global. Membuat jokowi tergerak untuk mengubah Badan Ekonomi Kreatif (Bekraf) menjadi sebuah kementerian .|sisi industri kreatif inovatif era industri global jokowi gerak ubah badan ekonomi kreatif bekraf menteri| sisi industri kreatif inovatif era industri global jokowi tergerak mengubah badan ekonomi kreatif bekraf kementerian|ekonomi
107|ekonomi|ekonomi|netral|Buka PorProv Jateng, Ganjar Ingin Kepala Daerah Contoh Jokowi Hargai Atlet  #2019JokowiKyaiMaruf #RakyatApresiasiKinerjaJokowi  https://twitter.com/tag_nusantara/status/1060707183812169729/video/1Â â€¦|buka porprov jateng ganjar kepala daerah contoh jokowi harga atlet| buka porov jateng ganjar kepala daerah contoh jokowi hargai atlet|kesejahteraan
