id|sentimen|clean_tweet|sentimen_score_lb
1472|netral| prabowo sandi berkampanye masyarakat antusias sumbangan uang lainlain jasa masyarakat dibalas ole prabowo sandi menerima gaji disumbangkan masayarakat|0.005808467530687965
1481|positif| baca sejarah berdarah darahnya perekonomian china pembangunan infrastruktur kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mrk ngaco diluar pemerintahannya hadeeeuh|-0.006371396812076644
1496|negatif| ambil gaji ambil uang fee proyek kkn korupsi uang karyawan gajan perusahaan merugi ambil gaji|-0.010380146287272055
1500|positif| gaji tujuan utama capres duit koruptor|0.02639491808806622
1511|negatif| ambil gaji juta kebijakannya alirkan keuntungan trilyunan rupiah perusahaann pribadi dki janji basi|0.009370064413460576
1519|positif| dukung enak banget nganggur gajih suruh main mobile legend|0.012919450780494113
1537|positif| gaji prabowosandi diambil sepeseun membuktikan beliau mmg berjuang kepentingan rakyat bangsa negara|-0.005618523931622055
1571|netral| allah swt prabowo sandi keluasan berkomitmen mengambil gaji serupiah negara kaum yatim dhuafa|0.008536139985235983
1577|netral| jokowi gaji plus tunjangan dibeliin sembako bwt kaum dhuafa|0.023304862072978008
1580|positif| namnya alapalap otaknya lalapan berisik susahnya mengakui menghargai pekerja kerja fakta nyata diakui kebencian mendalam tergadang otak lhooo pindah jalur jalur waras|0.004167325496974321
1624|negatif| brooo narasinya jaga baper prabowo subtansinya ekonominya salah arah jaee ngerusak arah karuan carut marut eknoomi|-0.04349297655992653
1627|negatif| majunya bangsa peradaban busuk ditumpuk lagu dijadikan reference memerintah dikemudian koruptor pensiun mengambil gaji|-0.010375683301991255
1634|netral| teilih prabowosandi ambil gaji yatim kaum dhu afa|0.000557651779006396
1636|netral| debat pamungkas capres cawapres pemilu bahas ekonomi kesejahteraan sosial ri ri|0.0140918477872138
1662|negatif| orang dijadikan parameter menggeneralisir ketidak berhasil perekonomian keadilan kesehahteraan masyarakat indonesia sungguh naif|0.021865429584438278
1675|positif| komunitas olahraga deklarasi dukung jokowima ruf dihadiri puluhan atlet cabang olahraga ratusan simpatisan penghargaan kerja hebat jokowi olahraga indonesia|-0.016798751883292506
1676|negatif| ambil gaji layak presiden layak pemimpin indonesia indikatornya pemimpin|0.017982788946617388
1682|positif| menggambil gaji upah bentuk keikhlasan membawa indonesia arah saudarasaudari percaya allah terbaik indonesia salam tenang|0.050701032011515816
1684|positif| masyaallah niat tulus eksekusi insyaallah berbalas pahala berlimpah allah kali pimpin digaji salute mister and its|-0.006616702559741908
1699|negatif| hack profesor saididu dibayar jokowi tujuannya ilmu positif berharga akun orang kau handle amin pekerjaan namanya fitnah hoax|0.011383311893482793
1717|positif| bukti tulus negara menerima gaji hak hasil kerja hrus diterima tulus indonesia serahkan pemerintahan jokowi biar indonesia lbh maju go international|0.051117461776296946
1719|netral| jikateilih prabowo sandi ambil gaji|0.01311782607791381
1729|negatif| judul fitnah kaset pilpres prabowo utang prabowo penculik prabowo pelanggar ham prabowo kasih gajih basi cong basi percaya berita inikan segelintir pendkung|0.0019370523606317988
1730|negatif| gaji dibayar kiani kertas pilih prabowo sandi|0.02444468388533819
1732|negatif| prabowo sandi presiden janji make gajinya jokowaw kampanye pake fasilitas negara wkakwka|0.00785480859010271
1733|negatif| prabowo pernak ketum hkti hasilnya pandai ngomong bilang ngaku terbaik nyalahkan mantan pemimpin rekam jejaknya mimpin perusahan hancur gaji thr karyawan beres|0.013169816688272846
1751|positif| asiknya jokowi kerjanya nilai penilaian sudut pandang terserah menilai sudut pandang hargailah pilihan orang mendiskriminasi pilihan|0.04603819745140298
1755|negatif| masuk logika cebong prabowo sandi berbicara lap kerja harga mrka miskin mrka kaya mrka peduli nasib rakyat krja bertahan seadanya bgtu jgalah peduli nasibmu biar hidup skedar ngejar nasi bngkus|-0.026010202763555316
1757|netral| watch pernyataan penutup prabowosandi berkomitmen mengambil gaji amanah youtube|0.022738482988703804
1762|positif| ambil gajinya pribadi tega prabowo sandi ambil gaji ikhlas rakyat abang ambil hak bismilah|0.016969905165759913
1765|positif| gaji pokok diambil fasilitas negara diambil gaji pokok sebulannya ambil akui hebat|0.013668778429550228
1773|netral| teilih prabowosandi nyatakan ambil gaji|0.01055722001730775
1779|positif| iya lupa gaissss prabowo janji nerima gaji tunggu janjinyaaaaa happy weekend payung teduhhhh|-0.00015468582616083652
1784|negatif| pernyataan debat semalam prabowo menimbulkan kontroversi meneri gaji jabatan presiden teilih gaji rakyat takuti uang rakyat penggantinya milyaran ambil|0.026617867233818444
1791|netral| orang nganggur khan gaji jokowi melamar gamer|-0.05948031749720891
1799|negatif| beda jokowi menghargai sby sby dukung prabowo menghargai pencapaian presiden mengklaim menyembunyikan fakta ketamakan keserakahan rezim jokowi|-0.0039055313295392104
1803|netral| kepala negara gaji prabowosandi satunya asia tenggara|0.013308556196754955
1820|negatif| menjelma donald trump omong kosong terima gaji|0.00997071235400755
1824|positif| presiden panglima tertinggi menghargai pendahulunya|0.08031041924966709
1829|positif| gaji presiden wapres sedekahkan tps tusuk prabowo sandi|0.0014094103103882635
1831|negatif| emangnya jokowi ngambil tunjangan gajih ngutang abrek proyek tol menghasilkan uang saku kampanye duit darimana kerja nyata emangnya duit jokowi presiden ngebangun uang|0.011608474918318592
1834|positif| prabowo ngomong presiden jaman soekarno sby jasa negara hargai jasa beliau|0.0011246159432433897
1835|positif| presiden gaji ambil hak njenengan kerja njenengan pas presiden|0.0074156473328223765
1836|positif| bayar gajinya presidennya|0.0011949293433083958
1845|positif| indah venue bergandengan tangan menghargai sepuh sayang maju sedih tiang sepuh dibegitukan|0.007192308689157121
1850|netral| prabowo janji presiden ambil gaji mencontoh akhlak karyawannya pt kiani bertahuntahun ambil gaji|0.014170588446313385
1853|positif| probowo ekonomi kesejahteraan dianggap beihak rakyat mestinya bangga pilih prabowo|0.022277397920574742
1869|positif| niat tulus relawan daerah menangkan jokowiamin menjadikan moment tragedi berharga bangsa negara|0.014975717146069954
1879|positif| prabowo sandi mengabdi rakyat dibuktikan beliau menerima gaji serupiahpun|0.09196726559143718
1888|negatif| mebeeel piyeeee paak sepiii raaa prabowo menang mebelmu mebelku kabeh pedagang mebeel rameee dagangane ekonomine apik tukuu penak dodolan mebel jaman jokowii ngeluu siraah jaman sby jooss gandooss|-0.01166665120593692
1890|netral| sandi janji ambil gaji prabowo mengabdi|0.015739214039287148
1894|negatif| perekonomian hancur gara presiden salah|-0.054331895947601315
1911|netral| dunia gaji kepala negara prabowosandi|-0.005184086945587938
1917|negatif| terkait pernyataan prabowo bilang indonesia mencontoh perekonomian china analisis underwhat conditionnya empirical mechanismnya temporal location bagaiamana mohon tau pas uas|0.0034405861391797695
1960|negatif| haean iba sby hargai prabowo rakyat menghargai beliau memimpin bangsa lakukan bangsa anak buah marah bosny|-0.016490084082392005
1963|negatif| gaji gadiambil tunjangan milyaran bln diambil munafik pres kkn monopoli markup lunasin utng petusahaan wo rugi uno saratoga rugi urus perusahaan rugi urus neg punah|-0.0547711164026429
1970|positif| gaji prabowo sandi disumbangkan pemimpin|0.017761138447473852
1971|negatif| petinggi partai demokrat menerima kenyataan hinaan prabowo sby pertanda sby hargai kadernya marwah partai demokrat jatuh tersungkur mencederai perjuangan demokrat|-0.019471875848849844
1975|positif| dengar poltak kupingnya potong uups janji palsu debat semalam membuktikan cerdas ikhlas negara prabowo sandi teilih gajinya rakyat|0.007807141004289978
1982|netral| menang pilpres prabowosandi janji ambil gaji via|-7.379873363653686e-05
1996|positif| yth prabowo sandy hati berkomitmen mengambil gaji teilih semoga allah menjadikan berdua pemimpin umat pemimpin bangsa amanah amiin|0.011062852456967172
2000|negatif| pakta integritas wo pulangkan nb brizik menag kilafah bebaskan ulama kriminal hpl psl gaji gadiambil tunjangan milyaran bln diambil munafik|-0.0011064529900583092
2002|negatif| berbanding terbalik faktanya wowo sandi menerima sumbangan rakyat kampanye malu komment menerima gaji kampanye mengharapkan sumbangan rakyat|0.005489762429479329
2005|positif| kejelasan gaji trkhr prabowo pemilik perusahaan perusahaan trsbt dimiliki asingg dah dipecat smua buruh diganti tka parah nantinyaa makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa|-0.010763602034711094
2009|negatif| denger jae gaji prabowo sandiaga diambil diserahkan fakir miskin orang kayak kekayaan nambah|-0.049678571232487284
2018|negatif| beneran ambil gaji sumpah pocong sblm berjanji|0.005617372432154724
2020|negatif| tema debat semalam perekonomian paslon melenceng nanyain rakyat butuh main game main game gratis|-0.0021921102717012107
2045|negatif| ngapain gaji juta tunjangan jabatan beratus juta ambil yaaakan|0.008511428483645172
2049|positif| iya ambil gaji ambilin ajudan wkwkm|0.005284492744580477
2051|positif| alhamdulillah smoga terlaksana cita janji ambil gaji menang pilpres prabowo bukti tulus|0.0654594241625935
2052|positif| teilih prabowosandiaga janji ambil gaji tetangga sebelah mantul|0.008223406141684882
2058|negatif| kehebatan seorg wowo tim ekonominya beikir mundur kebelakang jokowi tim ekonominya beikiran kedpn dpn generasi dtg tim ekonom wowo beikir menyenangkan rakyat subsidi sifatnya|-0.0017753215471897777
2071|netral| cek fakta prabowo aset wni negeri data ditjen pajak|0.004701144090429963
2076|negatif| emang pikirin mikir presiden kerja rakyat ind diem sby tidur mulu jokowi kerja keras dihargai mendingan bobo wowo dipilih tau|0.058463185818476066
2083|positif| terimakasih prabowo subianto sandiaga uno salahuddin uno gaji diambil kepentingan masyarakat indonesia terimakasih terimakasih rakyat indonesia presiden indonesia adil makmur sabang merauke|-0.03655973231048561
2089|positif| doyan sandi bodohi simpati buktikan kerja nyata jokowi favorit ambil gaji potensi kebocoran tangan|0.010990623053183778
2090|negatif| gaji pres unt beli tusuk gigi prabowo|-0.018167753350337233
2093|positif| diharapkan karyawan meniru prabowo sandi mengambil gaji sepeseun|0.05844773122498586
2099|negatif| tanda ketololan jokowi nampak debat serius urusan perekonomi rakyat bangsa pake maen bawa game bocah wkwkk tolol dipeliara jdnya dungu planga plongo bikin malu bangsa|-0.005117264788193971
2122|negatif| mmrintahkan personil beangkat rendah membuly uas gatot kasihan polisi alat pemuas nafsu politik jokowi gaji jabatn|-0.001749096485485551
2126|positif| masyaaallah kali seumur kandidat capres cawapres berjanji rakyat indonesia mengambil gajinya diserahkan negara subhanallah bergetar hati sbg rakyat indonesia|0.007678761029151443
2127|positif| pemimpin karismatik prabowo sandiuno ambil gaji presiden wakil presiden allah subhanahu wa|0.03349165181511559
2133|negatif| jokowi bunuh nyulik ngemplang gaji karyawan masuk panama pappers digampar ipar ditinggal bini disetir adiknya ngomong ditambah|-0.02226037562030336
2134|negatif| gaji mah fasilitas tunjangan lainlain mah siape bener|0.009002598949591203
2148|negatif| percaya gajinya diambil keluarganya dapet proyekan semwa jaman harto|0.00724826388888889
2153|negatif| dibutuhkan pemimpin pencitraan gaji dihibahkan kemampuan menhelola negara prabowo sandi|0.02014759431334266
2169|negatif| rakyat sulit ekonominya dongoknya mobile legend mk prabowo mengembalikannnya konteks kewarasan pertanyaa salah njing|0.028438160339299873
2175|negatif| astgfrlhalzm sombongg jokowi bru pemimpn gimna jilat jidat a hormari tuuuh orng tua hargai bukn sp banding beliau muuak gwa liat a|-0.010166918732629338
2190|netral| debat presiden closing statement prabowo sandiaga uno beliau pk prabowo teilih pk prabowo mengambil gaji sepeseun gaji terima masyaallah pemimpin mementingkan kpntingan pribadi|0.027638921800676865
2192|negatif| bayar pajak pribadi harta yangbterbongkar panama papers naikan tax ratio tarif bayar naikan bayar panama papers preeetttt|-0.0027536616635045605
2205|negatif| ambil gaji pantaslah buruhnya digaji|-0.03846550725541952
2211|negatif| gaji ambil fee proyek jalan|0.006169055988655828
2227|positif| prabowo sandi komit gajinya diambil serupiahpun mantap allahu akbar|0.01771723364978903
2241|positif| ri prabowo berani mengkritik presiden salah kelola perekonomian salah jokowi lanjutkan periode|-0.037918706074007054
2246|positif| perekonomian masyarakat bagus jajan warung jajan restoran mall rame skr jaman modern jajan warung rb mall pake gopay rb nikmatnya salah presiden salah pelaku usaha|-0.01894774765474331
2260|negatif| mendingan prabowo gaji ambil sumbangin jokowi kampanye nebeng pasilitas duit rakyat mobil dinas dipake kaos penuh meluber kaos kasian mobilnya duuh|0.0625264664439359
2662|negatif| kerja art pengin gaji pergi arab males|0.008131969508477244
2883|negatif| prabowo kekayaan indonesia dikiasai elite bangga mengakui koarkan anggap merusak ekonomi kekayaan negara malu emang gapunya auto hancur bangsa|-0.04364729835880921
3846|netral| program ekonomi jokowi beihak masyarakat kemiskinan diatasi|-0.060271390246239336
3847|positif| hatihati prabowo sandi komitmen bapakbapak mengambil gaji serupiah heheheheheh|0.010661098505417464
3874|negatif| tolong prabowo presiden bangga kuat tni indonesia minciptakan kapal selam coma menham resmikan presidennya ribuk meresmikan jln tol menghargai anak bangsa jln tol miris tni|-0.003099375684774756
3875|positif| sejarah capres cawapres ambil gajinya menyerahkan negara disumbangkan kaum dhuafa yatim piatu rakyat tps tusuk prabowo sandi|-0.0013647684820704943
3885|positif| masyaallah prabowo sandi berjanji mengambil sepeseun gaji teilih|0.01639784121075151
3890|positif| percaya sandi wagub beliau ambil gaji beliau sumbangkan gajinya maksud prabowo suka mengklaim hasil pemikiran ide|0.022113403103016762
3899|positif| presiden mengambil gajinya coba keiklasan masya allah banget haqqul yakiin tusuk prabowo sandi|-0.022259477291977373
3905|netral| akuntabilitas kenegarawan teruji menerimanya prabowo salahkan presiden jokowi perekonomian negara|-0.010709967320261436
3913|positif| sungguh mulia hatinya rela ambil gaji sepeser teilih presiden orang memikirkan menerlukan didunia sampe rela apapun uang hati prabowo sandi|0.016896552383908317
3915|positif| masyaallah hati mulia teilih presiden wakil presiden berdua mengambil gaji rupiah gaji duafa negara prabowosandi mantap hati pilihan|0.012497090618662325
3921|netral| pemimpin menerima gaji sepeseun tusuk prabowo sandi|0.0018412658485561398
3933|negatif| gaji presiden jt prabowo uang segitu beli kuda ekor gaji wapres kisaran jt yaelahhh uang jajan seminggu anaknya sandi kali|0.006596632902305159
3947|positif| salah temen dumay petani karet sedih inget harga karet nyungseb beliau berharap meningkatkan kesejahteraan petani karet beliau aamiin|-0.0070386270138495435
3950|positif| subhanalloh mulianya hati qu amanah berdua rela gajihnya diambil negara kepentingan anak yatim kaum duafa allohuakbar allohuakbar smga qu sllu dibrkn kesehatan amin|0.0029964827493880433
3964|netral| debat malam ditutup pelajaran berharga jurus kartu jkwma ruf vs komitmen mengambil gaji sepeseun prabowosandi sukai silahkan tentukan tps tgl april|0.0003295558808661704
3966|netral| kasih statistik penghasilan pro gamer ngelebihi gaji seumur hidup amda|-0.011878869234118213
3969|netral| dinilai membuktikan komitmennya meningkatkan perekonomian bidang industri|0.027556813829135253
3975|positif| masya allah tearssss allah bless sir and gaji diterima allah memberimu indonesia|-0.043470271967346354
3985|negatif| debat bahas esport caper milenial emang esport lapangan kerja kartu prakerja gajinya setau lapangan kerja youtubers esport|0.018844160685041147
3986|positif| masya allah komitmen mengambil gaji menjabat|-0.015123196175804385
3989|positif| iyalah gaji diambil|0.010976613965744399
3995|positif| bersyukur gaji rakyat tusuk allah maha membolak balikkan hati|-0.05268362525713695
4007|negatif| ambil gaji jae disuruh cuti ogah pake fasilitas negara|0.0011231135546437762
4008|positif| closing mantul masya allah beliau berdua berkomitmen menang mengambil gaji sepeseun beliau serahkan kaum dhuafa allahu akbar allahu akbar|-0.008007708486737508
4024|netral| prabowosandi sepakat mengambil gaji teilih berjanji menghormati ulama mematuhi fakta integritas ijtima ulama|0.03847651112018561
4042|positif| woow gaji prabowo sandi diambil disumbangkan teilih masyaallah|0.010299501223414267
4047|positif| pengabdian negara keikhlasan berdua lillahita ikhlas ngomong ikhlas mengabdi menerima gaji sepersenpun presiden wakil presiden tetesan air mata kebahagiaan indonesia|0.043262867146681
4050|positif| memilih presiden wakil presiden gaji tusuk calon berkerja rakyat gaji|0.010791112698340074
4053|positif| mantap jiwa prabowo sandi mengambil gaji presiden ri|0.023935412574896047
4054|positif| alhamdulillah prabowo sandi menerima gaji memimpin menyumbangkan kepentingan bangsa negara indonesia adil makmur|0.05818436481254771
4060|positif| breaking news prabowo sandi ambil serupiah gaji teilih gancossssssss|0.01311782607791381
4064|negatif| pake susu produksi perusahan nepotisme ambil gaji proyek dikuasai saudara mmg orba ttp bangsat penipu penculik pembunuh|-0.016279584421227025
4065|positif| tps tusuk prabowo sandi ikhlas berbakti nkri gaji beliau rakyat kereeeeen|0.008411049724297046
4070|netral| gaji dokter hewan minimal juta tusuk prabowosandi|-0.017516211089416957
4071|positif| menempatkan tugasnya bangga prabowo kesempatan ahlinya penjaga kedaulatan pengelola perekonomian aman adil makmur sehat tugas berat pundak br|0.0357092533694401
4074|netral| prabowo sandi menyerahkan gajinya anak yatim kaum duafa aamiin|-0.0017466973994580252
4075|positif| alangkah baiknya gaji presiden wakil presiden tunjangan jabatannya endingnya pemberiannya pahala sekian|0.044044234653976576
4085|negatif| gaji presiden wapres gede gede gaji presdir bank bumn ngaruh rakyat butuh janji|0.009077005125699169
4086|netral| catat prabowo sandi ambil gajinya menjabat presiden wakil presiden|0.017756225594393604
4087|netral| teilih mengambil gaji rupiahpun|0.011574798784226249
4089|netral| pernyataan penutup oposisi berkomitmen menyumbangkan gaji jabatan berkontribusi kesejahteraan masyarakat menjanjikan kemudahan sektor pemerintahan menciptakan kesejahteraan rakyat tusuk prabowosandi your turn|0.002048259201482358
4090|negatif| sebenernyaa motif prabowo sandi presiden wakil presiden kao dapet uang gajian modal kampanye|0.01146938318589619
4091|positif| ngambil gaji sedikitpun presiden yaallah semoga rejeki prabowo sandi dilimpahkan menerus aamiin|0.007130275420237156
4092|netral| kesulitan ketakutan ketakutan kesulitan jokowi amanah mengambil sepeseun gaji sandiaga uno|-0.021239303045982823
4097|netral| gaji dipotong mbesengut prabowo sandi presiden butuh gaji dasar missqueeen|0.02004648978098971
16876|netral| hargai hormati sedih ma ruf amin tolak hadiri kampanye prabowo undang selesai hubungan|-0.004844449873768533
16943|negatif| kepemimpinan zonk dpr super nyinyir menghina puteri bangsa indonesia dihargai mata dunia|-0.020433382381334162
16987|netral| ceramah damai indonesiaku perekonomian membaik|-0.006322295551365316
16990|netral| mari bangun bangsa mendukung perekonomian negara jokowi kerja|-0.0020011717400217274
