id|sentimen|clean_tweet
203|negatif|Sah gundulmu itu jokowi dalam rangka memperkuat hubungan ekonomi dengan arab Kalo ada kecurangan ya lapor dong ke bawaslu Anggota bawaslu dipilih dan di seleksi di dpr yang di dpr sendiri terdiri dari berbagai partai termasuk partai pengusung oposisi
205|netral|Salam kebangsaan NKRI DAN PANCASILA HARGA MATI UTK Sabang sampai Maroke saya bukan org politik tetapi penonton politik pendapat sya demokrasi pilih presiden l ngsung oleh rakyat sangat tepat tetapi dari sis
207|positif|Mau harga harga murah pilih prabowo sandi mau hrga listrik murah pilih prabowo sandi mau lowongan kerja pilih prabowo sandi mau hentikan impor saat panen pilih prabowo sandi pokonya yesss yessss
211|positif|Liat video ini netes juga air mata Kita doakan semoga MENANG agar nasib ekonomi para ojol bisa lebih baik lagi aaminnnn
213|negatif|Digital itu penting tp swasembada pangan harga pangan murah itu jauh lebih dibutuhkan masyarakat Dasar gak tau prioritas Kayak gtu minta 2 periode
214|netral|Yah ngapain juga digaji Kan udahhh kayaaa raya congggg paling ngambil dikit aja gakpapa katanya kalo cuma dikit Hehe Salam Dua Jari Prabowo Sandi
215|negatif|Muslim kaffahnya termasuk gaji karyawannya gak dibayar jg itu to ngemplang pajak PANAMA papers jgn lupa Indonesia bubar maju jalan Jd ingat lucinta Luna suka batangan yg homo siapa ingaaaat
218|negatif|kedaulatan negara ditentukan oleh kedaulatan ekonomi dan kesejahteraan Kita tak berdaulat secara ekonomi karena salah kelola di rezim orba JOKOWI lagi membenahi dari dasar PONDASI EKONOMI Analisanya kok begini
219|netral|Berbagai pencapaian telah berhasil tercapai Khususnya pertumbuhan ekonomi di era pemerintahan pak JK sangat jauh meningkat
220|netral|Berbagai pencapaian telah berhasil tercapai Khususnya pertumbuhan ekonomi di era pemerintahan JK sangat jauh meningkat Coblos 01 JUARA
221|negatif|Iya isi dompet gue kaya ekonomi Indonesia kalo kata Pak salah jalan Makanya sekarang dompet udah gue pasangin kompas Belum pake gps masih ngumpulin modalnya dulu
223|positif|Pak Prabowo concern benahi tata kelola negara pertahanan negara hingga harga diri bangsa di mata dunia Bang Sandi fokus garap kekuatan ekonomi sinergikan pemerintah dan power rakyatnya para ulama 212 fokus garap iman dan akidah juga akhlaq umat
224|negatif|Pemahaman tata negara Pemahaman akan peraturan Pemahaman akan kebijakan ekonomi Pemahaman kalau kursi mentri hrs diisi org2 yg kompeten walau tidak tepat 100 Ketimbang prabowo belum apa2 sudah bagi2 jatah kursi menteri untuk parpol2 pendukungnya
225|negatif|Yg diserang ekonomi makro woooyyy Lu liat pengangkut sembako dulu belum ada tol dia dijalan mikir jam Sekarang tinggal bayar waktu terganti Gw pelakunya
226|netral|Gileee Ratusan juta mata menonton menyaksikan sebuah pengakuan yg cukup berani dan jujur bhw kebijakan ekonomi itu bkn salah pak jokowi tp slh orang satu koalosinya makanya prabowo dan sandi berpelukan erat pertanda mrk tdk akan bersama lg utk bericara didpn umum
228|negatif|Udah gagal minta 2 priode Saat debat bukan fokus ekonomi malah bahas games mobile legend dll GAK BERFAEDAH yai pun menanyakan harta kekayaan prabowo apa urusan dngan negara dan gak fokus soal kebangsaan HARUS LENGSER
231|netral|Gelar pertemuan bilateral Presiden Jokowi dan Raja Salman sepakat ke depan kerja sama ekonomi akan terus ditingkatkan terutama di bidang energi dan pariwisata pic twitter com Ro2jLYPeeL
232|negatif|Semua sudah ada NJOP nya jadi kalau ngeyel harga nya ditinggiin ya itu salah yg minta lah
234|negatif|Kan katanya pak sandi lulusan amerika ipk nya 4 katanya jd khatam banget makro dan mikro ini Tapi kok kalah sama sarjana kehutanan Apakah p jokowi jurusan ekonomi kehutanan
235|netral|Pak Prabowo ternyata memiliki jiwa sportif bhw Kesalahan Kebijakan Ekonomi Indonesia terjadi puluhan tahun sblm Pak Jokowi berkuasa cuma sayang Partai Koalisinya tdk suka bhk ada yg emosi dg kejujuran Pak Prabowo mengungkap fakta Aneh
236|negatif|Salah arahnya Pembangunan Ekonomi Indonesia saat ini juga tak terlepas dari andil sebelum Saya tidak menyalahkan Bapak Ini kesalahan besar kesalahan besar presiden presiden sebelum Bapak Kita
238|negatif|Lalu harga tiket pesawat kapan diturunkan pak saya sangat brharap besar dlm aspek ini trlbh dngan mahal ny harga tiket pswt terbang yg amat tinggi mahal tarif biaya expdisi antar kota pun ikut melonjak naik
239|negatif|Paling parah malaysia mba bayangkan 2jt org hrs beetumpu di 3 tps apakah kita sebagai warga negara tdk blh kritik dan tdk blh marah kl liat para pelaksana swperti itu sedangkan mereka di gaji olh uang negara
242|netral|Ya drpd mikirin yg kyk gtu mending mikirin hal yg mendasar dulu dong ekonomi dll lha klo ketagihan game online bikin malas sgl nya di suruh wirid ke masjid malah nongkrong di warnet bergayalah sesuai isi kantong
245|negatif|Kata die zaman jokowi ekonomi anjlok tapi punya gadget sebanyak itu Belum lagi bayar wifi Terus dia bilang anjlok n serba mahal itu apa
246|netral|Janji Tak Ambil Gaji jika Terpilih Prabowo Sandi Ikuti Jejak Para Presiden Terkenal Ini
247|netral|Y memang lebih kecil Tp pngetahuan tata kelola ekonomi negara jauh kelasnya
249|netral|prabowo sudah berbuat apa untuk rakyat kecil sedang gaji karyawannya aja belum dibayar sampai sekarang heheheheee
250|negatif|Akui kekurangan ya Akui prabowo dulu kristen Sekarang mualaf Ibunya kristen Hashim kristen Gak bisa sholat Wudhu gerakan salah Gak bisa ngaji Dipecat dari TNI 1 dari elit bajingan
252|netral|Prabowo dan Sandi berniat ga ambil gaji kalo menjabat Ini memang gayanya Donald Trump dia memang gakmau digaji Ya udah tajir mau gmn lagi
254|netral|Di bawah perintah pak bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu liter menjadi 6500 liter
255|netral|cc kekurangan danakah Atau tidak mau tau Atau apa Plisss Jangan dibiarkan pendukung Jokowi Amin seolah tidak ada yang peduli Hargai suara mereka
256|netral|Om Prabs kalo mau membangkitkan ekonomi lepas dari hutang dunia lepas dari cengkraman elite global kuncinya satu jangan pakai uang kertas balik pakai emas dan perak sebagai alat tukar Sudah itu saja Resiko melawan dunia kita hadapi bersama sebagai satu bangsa
257|negatif|Gaji karyawan yang terkatung katung apa kabar
258|negatif|jokowi merakyat dibilang pencitraan jokowi baik dibilang akting jokowi sholat dicela prabowo gak bisa sholat ngaji dan wudhu salah2 kalian gak mau melek dari sini ajesih udeh ketaker sih ye otak kalian tu seberapa astaga
259|netral|Presiden Jokowi dan Raja Salman akan Tingkatkan Kerja Sama Ekonomi
262|negatif|Sampah ID yg Gajih km siapa loe mau mnang dngn cara begini
265|negatif|Saiki PNS podo turu lemes Soale kerjoe bener diawasi Mangkane nangis dukung prabowo ben iso turu gaji gede Fakkk pahlawan minta jasa
266|positif|Turut mengembangkan ekonomi syariah sesuai dengan yang diamanatkan Ma ruf Amin Aliansi Kiai Kampung Madura Akma siap menangkan Jokowi
267|netral|Lha itu artinya ekonomi anda baik saja malah bisa pakai 12kg
268|negatif|Rakyat ingin pekerjaan pekerjanya diimpor dari China Rakyat panen padi berasnya impor Rakyat ingin sembako murah suruh tanam sendiri Petani karet minta kenaikan harga suruh tanam jengkol Jokowi mmg tau kemauan rakyat Ya Rabb semoga otakku masih sehat
270|netral|Janji Tak Ambil Gaji Prabowo Sandi Persis Donald Trump
271|positif|Di kepemimpinan Presiden Jokowi Indonesia maju saat perekonomian dunia tidak menentu
274|netral|berita itu berita lama didesaku ada beberapa pemilik sawah yg ngga cocok harga sawah2 itupun jg dilewatin bangun jlnnya termsk sawah kakakku stlh ada titik temu ya disambung jln tolnya sdhlah demi Allah aku bicara jujur ngga ada hubnya dng capres
276|netral|Maaf mas saya gk pake yg subsidi saya pake yg12kg soal harga udah tertera di nomor reg nya dan wajib di tempel kan di dinding toko biar masyarakat tau mangkanya saya tanya ke abg saya knp harganya brubah katanya di ubah pk jokowi subsidinya di alihkan
277|netral|Video dengan sudut pandang berbeda mau atau sama saja Video yg membahas secara real masalah energi sosial lingkungan ekonomi politik dan budaya dari batubara
278|negatif|Aduh bego nya kampret yankayak gini presidem sebelum Jokowi ya termasuk SBY aduh kampret otak nya maundi reparasi tetep goublok BBM itu sekarang ngikutin harga pasar jd kalo naek ya naek kalo turun ya turun BBM subsidi nga naek kampret ilmu cetek aja belagu
279|positif|Saya selalu berdoa dalam hati agar pak mjd PRESIDEN RI saat ini ekonomi buruk pak sampai2 ponsel sy tutup krn ekonomi masyarakat carut marut dn ketika menjadi PRESIDEN nanti tolong perbaiki ekonomi masyarakat pak wslm 02 dihati
280|netral|Presiden Jokowi Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi
281|negatif|Media asing yg mana Ayo tunjukkan yg mana Jgn cuma berangan angan lantas menabur Fitnah Aku udah jijik dgn kebohongan dan kesombongan kau Dibanding kau tidak ada apa apanya Sama sama makan Gaji dari pembayar pajak tapi Kau Banyak Tidurnya
282|netral|Jgn anda dpt harga 16rb karena itu toko abang anda
283|negatif|Kualitas obama sama wowo ya kayak langit sama comberan lah obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar wowo sama lurah ada belum tentu lebih pinter Jokowi udah jd pejabat berpengalaman makanya bisa jd Presiden bangun pret
284|netral|Harga 18rb untuk konsumen atau pemakai pribadi Kalau untuk pedagang jatuhnya 16rb tabung
286|netral|tapi siap sodaqohkan gaji nya
287|netral|Pengalaman dalam ekonomi sudah malang merintang Yakni dengan mendirikan koperasi Baitul Mal wa Tamwil BMT sejenis koperasi syariah pic twitter com 0hQUSxmAdI
288|netral|Charles Honoris Jokowi Bangun Indonesia lewat Ekonomi Kreatif
289|netral|Presiden dan Raja Salman menggelar pertemuan bilateral di Istana Pribadi Raja Al Qasr Al Khas Minggu 14 4 sore Dalam pertemuan yang berlangsung selepas jamuan santap siang itu keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi Foto dan berita BPMI pic twitter com 68JRXIbsbz
290|netral|tp kenapa fokus akan hal begitu unicorn lah dll tidak selama nya dunia digital baik contoh ecomerce memamg harga lebih murah tapi memutus mata rantai distribusi sehinga distributor bisa menjual langsung barg sehingga masarakat tdk dpt kebagaian keutungan sbgai pengecer
291|netral|Prabowo Sandi Kembali Tegaskan Tidak Akan Ambil Gaji Bila Terpilih
292|netral|Jika Terpilih Prabowo Sandiaga Janji Tak Ambil Gaji
293|positif|Kalo mau Listrik Turun Kalo mau harga terjangkau Kalo mau pelayanan BPJS baik Kalo mau Honorer lebih baik Dll maka Tusuk Prabowo Sandi TPS
294|netral|Penutup debat pamungkas ala prabowo sandi Jika diberi mandat nanti seperserpun gaji tidak akan mereka ambil
295|negatif|Utang prabowo bwjibun bukan utng ln lho utang pribadinya puluhan triltun jd gaji ngk diambil busyeettt jngn2 utang bebas ngk dibayar jemarin2 sdh minta dipailitkan biar ngk bayar tp pemerintah ngk mau mk bwrambiai mengumbar janji
296|negatif|Jangan berharap banyak terhadap prabowo untuk saling memahami ataupun menghargai sesama koalisi bahkan surat kesepakatan untuk menjadikan AHY sebagai cawapres diingkari apalagi terhadap rakyat tidak ada kawan dalam politik yang ada kepentingan sesaat
297|negatif|Pakai uang pajak atw uang pribadi pak Kok anak bini diajak segala
298|netral|Mas di samping toko saya pangkalan gas punya agen untuk satu kmpung dan kuota di batasin harga udah tertera di nomor registrasi pangkalanya tbg jadi agen itu gk b sa mainkn harga lagi apalagi j al ke penjual lg krn kuota trbatas
299|positif|Yang janjinya mau ngehapusin pajak malah bikin hutang negara nambah lho mbak adanya pajak itu buat negara lho
300|netral|Jokowi dan Raja Salman Sepakati Kerja Sama di Bidang Ekonomi
301|positif|ijin menyampaikan bang aspirasi teman saya di desanya penghasilan utama berasal dari lada merica semenjak rezim ini berkuasa harga lada jadi murah mereka berharap ketika Prabowo sandi berkuasa bisa mengstabilkan harga
302|negatif|Masalahnya Pak janji bahwa ekonomi meroket eh malah nyungsep Itu MASALAH nya Link dibawah untuk ingatkan Pak atas janji Bpk Apa Pak mau akui gagal penuhi janji Cc twit
303|negatif|Ini maksudnya apa ya pak Emangnya ngitung pertumbuhan ekonomi gmn menurut Anda pak
304|netral|Berbagai pencapaian telah berhasil tercapai Khususnya pertumbuhan ekonomi di era pemerintahan JK sangat jauh meningkat HYPERLINK
305|netral|Kekompakan bermula dari persatuan rasa saling menghargai menghormati dan melengkapi Dengan begitu pasti bangsa ini dapat berpikir maju kedepan
306|negatif|Lahh dr games bisa beli mobil mewah Beli rumah Punya pendapatan Dapet penghargaan Kasih makan orng di rumah Lw bilang gak berbobot Lw balik aja k hidup jaman soeharto Orbaaaa Hiduppp cendana
307|netral|Tnya sj pd diri anda jg apa msh sehat jg g anda Semua harga ga cuma gas lpg aja yg sudah ada H E T Kalau anda mau harga 15 16rb beli di pangkalan atau agen atau di SPBU yg menyediakan LPG Bnyk yg antri mlh Desa baik aja mas makane kl anda pgn duitnya bnyk kerja keras mas
309|netral|Tax Ratio 10 xx dan ada tax amnesty saja para pengusaha dan pelaku ekonomi sdh berat dan teriak apalagi 16 xx Apa yg sudah dijalankan pemerintah jokowi dibidang pajak sudah efektif sekali terbukti dengan tembus target penerimaan pajak 100 pada thn 2018
310|negatif|Ngapain holdang holding pake Istilah world class segala tapi duitnya parkir Di luar negeri Tak Ada pengaruh ekonomi ke ekonomi nasional
311|netral|Ayo ID RI segera usut kalian di gaji oleh rakyat
312|netral|BENARKAH KONDISI BUMN KITA GOYAH Prabowo Subianto mengatakan Badan Usaha Milik Negara BUMN yang menjadi benteng terakhir perekonomian nasional saat ini malah goyah Benarkah Dikutip
316|negatif|Dipikirnya pengembangan esport itu main doang Aplikasi yg ada di smartphone itu byk yg mulainya dr main doang terus jd aplikasi2 yg byk manfaatnya Kata siapa pengangguran digaji Byk baca buka wawasan Jgn mpermalukan gen Z
317|positif|Anda sehat pangkalan itu harga udah di tentukan mas anda fkir saya bodoh justru semenjak jokowi subsidi gas di kurangi di alih kan ke dana pkh tadi jadi cuma i bolak balik aja gk perlu org pinter klw cuma mbolak balik subsidi
318|positif|Apapun yang terjadi Harga mati Apapun yang terjadi Jokowi Amin untuk NKRI
319|netral|pak prabowo dan pak sandi pak jokowi itu sudah melakukan semenjak menjadi walikota gaji beliau di kasihkan ke warga solo yang membutuhkan
320|positif|Prabowo Sandi memang pasangan yang harmonis tahu diri dan mengerti posisinya masing masing Bukan pencintraan bukan kepura puraan mereka saling menghargai satu sama lain Beda dengan pasangan Goal Getter dan Boneka
321|negatif|LOE katrok loe tekhnologi digital sekarang mampu meraih pendapatan ekonomi yang harus diperhatikan prabowo saja yg orang kuno taunya elus elus ekor kuda
322|positif|Yg biasa ngemplang pajak korupsi maen proyek mafia impor keknya udh pd meriang takut Prabowo menang
323|positif|Semoga yg Amanah ikhlas tegas ekonomi pro rakyat kecil peduli petani nelayan buruh pedagang kecil yg menuju masyarakat yg adil makmur sejahtera dan aman Insyaallah Pak Prabowo Subianto dan Sandi Aga memenangkan pilpres bulan April Amin x 3 Yra
325|netral|16rb kl anda bl di agen langsung malah dapet 15rb Kl gas 18rb itu dr agen ke konsumen artinya orang jualan ya pasti cr untung itu namane perputaran roda ekonomi
326|negatif|Memilukan kemiskinanlah yg membuat Hal ini terjadi Kalau para pendukung jokowi bilang ekonomi meningkat Hal seperti ini ga Kita temui di tiap acara jokowi
327|positif|Pak kalau bapak jadi boleh tidak saya minta 1 permintaan kecil saja Tolong hapus kan denda dari telat bayar listrik air tlp pajak bpjs dll yg kebutuhan inti rakyat karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami
329|positif|Memiliki pemikiran yang cemerlang untuk kemajuan ekonomi Indonesia melalui konsep ekonomi keumatan K H Ma ruf Amin sangat cocok mendampingi Jokowi maju di pilpres 2019
330|positif|Itu cuma utk state bahwa Pakde sudah menaikan gaji dan tunjangan saat Pak Prabowo baru berjanji akan menaikan
331|positif|17 april 2019 Marilah kita subuh berjamaah Kita gaungkan shalawat dan doa2 semoga dan terpilih jd Presiden ke 8 RI Semoga beliau Amanah bekerja untuk rakyat mengembalikan kedaulatan Indonesia secara ekonomi Semoga kita semua adil makmur
332|positif|PS bilang didebat keadaan ekonomi Indonesia saat ini bukan salah tp salah pemimpin2 terdahulu Jd utk penggemar 02 jangan salahkan Jokowi lagi ya krn bosmu udah bilang itu bukan salah Jokowi Semakin mantap pilih
333|negatif|Yuuk ikut amal hadiahnya dengan mencoblos Prabowo Sandi Jadi Presiden Wapres Tanpa Digaji itu Gila
334|positif|Kalau Pak Prabowo dan Bang Sandi tak ambil gaji jika terpilih nanti dan seluruh gajinya akan diserahkan kepada fakir miskin dan Dhuafa maka saya berjanji untuk terus membersamai orang tua dalam berjuang untuk
335|netral|Jokowi dan Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi via
336|positif|Tapi yang pasti aku lebih tertarik sama programnya jokowi terutama yang trans sumatera Karna aku mau bgt ekonomi sumatera jauh berkembang dr sekarang
337|positif|Rakyat Indonesia bangga mempunyai Bapak Jokowi yang dihargai oleh Raja arab saudi Terima kasih Bapak
338|positif|Nasionalisme beliau luar biasa didunia internasional dalam beberapa hari ingin pemilu beliau masih saja berkunjung dan memberikan solusi kerja sama perkembangan ekonomi indonesia yang akan datang mantab bapak jokowidodo lanjutkan
339|netral|7 Jokowi juga mampu mengimbangi serangan Prabosan soal mikro Dia bahkan sengaja menyeret Prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro Disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e KTP
342|netral|Gas normal aja 3kg Bbm aman saja malah setara harga seluruh indonesia ga seperti dulu itu artinya keadilan sosial bagi seluruh rakyat indonesia Sembako normal aja mas saya ini jualan makanan jadi setiap hari belanja ke pasar Belanja ga bilang mahal Ojo dumeh
